,Fiyat,Yaş,Bina Kat,Net Metrekare,Oda Sayısı,Kaçıncı Kat,7_Dubleks,7_Konut,7_Müstakil,7_Villa,11_Doğalgaz Sobalı,11_Kat Kaloriferi,11_Klimalı,11_Kombi Doğalgaz,11_Kombi Fueloil,11_Merkezi,11_Sobalı,11_Yerden Isıtma
1020,899000,8,4,60,3,4,0,1,0,0,0,0,0,1,0,0,0,0
1021,1800000,3,7,108,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1022,1750000,25,3,110,4,1,0,1,0,0,0,0,1,0,0,0,0,0
1023,1590000,2,3,130,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1024,3500000,8,4,240,6,4,0,1,0,0,0,0,0,1,0,0,0,0
1025,3590000,2,9,166,5,1,0,1,0,0,0,0,0,0,0,1,0,0
1026,1850000,13,4,138,4,4,0,1,0,0,0,0,0,0,0,1,0,0
1027,2250000,8,3,250,6,3,0,1,0,0,0,0,0,1,0,0,0,0
1028,5750000,13,3,280,5,1,0,1,0,0,0,0,0,0,0,0,0,1
1029,4750000,0,3,310,8,1,0,1,0,0,0,0,1,0,0,0,0,0
1030,1885000,13,5,148,4,5,0,1,0,0,0,0,0,1,0,0,0,0
1031,4050000,8,5,205,5,5,0,1,0,0,0,0,0,1,0,0,0,0
1032,4600000,4,5,260,6,5,0,1,0,0,0,0,0,1,0,0,0,0
1033,1300000,1,5,75,3,3,0,1,0,0,0,0,0,1,0,0,0,0
1034,2500000,4,4,150,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1035,8320000,13,14,200,5,12,0,1,0,0,0,0,0,1,0,0,0,0
1036,4125000,8,4,190,4,4,0,1,0,0,0,0,0,1,0,0,0,0
1037,1650000,0,6,127,4,1,0,1,0,0,0,0,0,0,0,0,0,1
1038,3350000,8,3,197,4,3,0,1,0,0,0,0,0,1,0,0,0,0
1039,1702000,8,5,240,5,5,0,1,0,0,0,0,0,1,0,0,0,0
1040,1720000,0,3,145,4,3,0,1,0,0,0,0,0,0,0,0,0,1
1041,1990000,4,4,110,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1042,5200000,8,22,225,4,5,0,1,0,0,0,0,0,0,0,1,0,0
1043,2075000,0,8,100,3,1,0,1,0,0,0,0,0,0,0,0,0,1
1044,3950000,2,6,140,4,6,0,1,0,0,0,0,0,0,0,0,0,1
1045,2650000,0,5,157,4,2,0,1,0,0,0,0,0,0,0,0,0,1
1046,3250000,4,4,240,8,4,0,1,0,0,0,0,0,1,0,0,0,0
1047,628000,25,5,70,3,2,0,1,0,0,1,0,0,0,0,0,0,0
1048,875000,0,3,60,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1049,2100000,4,6,135,4,1,0,1,0,0,0,0,0,0,0,0,0,1
1050,1600000,8,2,160,3,1,0,1,0,0,0,0,0,0,0,0,1,0
1051,3700000,0,5,125,4,4,0,1,0,0,0,0,0,1,0,0,0,0
1052,2250000,8,8,145,5,1,0,1,0,0,0,0,0,1,0,0,0,0
1053,2050000,0,6,127,4,2,0,1,0,0,0,0,0,0,0,0,0,1
1054,2250000,2,6,100,4,2,0,1,0,0,0,0,0,0,0,1,0,0
1055,2250000,8,5,160,5,4,0,1,0,0,0,0,0,1,0,0,0,0
1056,4500000,8,5,150,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1057,4600000,8,4,240,6,4,0,1,0,0,0,0,0,1,0,0,0,0
1058,2150000,13,5,125,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1059,1250000,25,5,105,4,4,0,1,0,0,0,0,0,1,0,0,0,0
1060,1610000,0,10,127,4,10,0,1,0,0,0,0,0,0,0,0,0,1
1061,720000,25,5,90,3,5,0,1,0,0,0,0,0,1,0,0,0,0
1062,2270000,3,3,122,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1063,1050000,2,3,84,3,2,0,1,0,0,0,0,0,1,0,0,0,0
1064,695000,0,4,75,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1065,875000,25,6,90,3,5,0,1,0,0,0,0,0,1,0,0,0,0
1066,1050000,8,4,75,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1067,1350000,18,5,125,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1068,1650000,3,4,90,3,2,0,1,0,0,0,0,0,1,0,0,0,0
1069,1450000,0,5,75,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1070,790000,25,4,120,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1071,1245000,8,3,120,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1072,2250000,0,4,190,5,4,0,1,0,0,0,0,0,1,0,0,0,0
1073,1650000,0,5,90,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1074,4060000,0,5,280,6,5,0,1,0,0,0,0,0,1,0,0,0,0
1075,2400000,0,4,130,4,2,0,1,0,0,0,0,0,0,0,0,0,1
1076,2050000,13,10,130,4,5,0,1,0,0,0,0,0,1,0,0,0,0
1077,1550000,25,5,110,4,5,0,1,0,0,0,0,0,1,0,0,0,0
1078,4200000,13,6,155,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1079,1090000,3,3,90,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1080,2600000,25,7,135,4,2,0,1,0,0,0,0,0,0,0,1,0,0
1081,3400000,13,8,185,5,1,0,1,0,0,0,0,0,1,0,0,0,0
1082,2300000,4,5,120,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1083,1350000,25,5,90,3,2,0,1,0,0,0,0,0,1,0,0,0,0
1084,1535000,25,5,140,4,3,0,1,0,0,0,0,0,1,0,0,0,0
1085,999000,0,5,55,3,4,0,1,0,0,0,0,0,0,0,0,0,1
1086,4000000,0,14,125,4,11,0,1,0,0,0,0,0,0,0,0,0,1
1087,1699000,0,6,65,2,4,0,1,0,0,0,0,0,0,0,0,0,1
1088,2200000,18,12,145,4,8,0,1,0,0,0,0,0,0,0,1,0,0
1089,1259000,0,5,50,3,1,0,1,0,0,0,0,0,0,0,0,0,1
1090,1200000,4,5,58,3,1,0,1,0,0,0,0,0,0,0,0,0,1
1091,790000,8,3,65,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1092,775000,25,5,85,3,3,0,1,0,0,0,0,0,1,0,0,0,0
1093,4000000,18,24,240,6,24,0,1,0,0,0,0,0,0,0,1,0,0
1094,2550000,0,6,180,5,6,0,1,0,0,0,0,0,0,0,0,0,1
1095,2800000,0,5,120,4,3,0,1,0,0,0,0,0,0,0,0,0,1
1096,1350000,13,8,90,3,5,0,1,0,0,0,0,0,0,0,1,0,0
1097,1800000,4,4,130,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1098,2500000,13,5,220,6,5,1,0,0,0,0,0,0,1,0,0,0,0
1099,4100000,8,5,280,7,4,0,1,0,0,0,0,0,1,0,0,0,0
1100,8250000,8,3,320,6,1,0,1,0,0,0,0,0,1,0,0,0,0
1101,1360000,4,5,110,4,3,0,1,0,0,0,0,0,1,0,0,0,0
1102,2400000,13,5,300,6,5,0,1,0,0,0,0,0,1,0,0,0,0
1103,1900000,13,14,192,5,2,0,1,0,0,0,0,0,0,0,1,0,0
1104,1650000,25,3,90,6,1,0,1,0,0,0,0,0,0,0,0,1,0
1105,1875000,18,5,147,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1106,2140000,25,2,100,6,1,0,1,0,0,0,0,0,1,0,0,0,0
1107,2500000,8,3,350,8,3,0,1,0,0,0,0,0,1,0,0,0,0
1108,5450000,8,6,250,7,6,1,0,0,0,0,0,0,1,0,0,0,0
1109,2200000,4,6,115,3,3,0,1,0,0,0,0,0,1,0,0,0,0
1110,2100000,18,3,140,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1111,3000000,18,5,150,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1112,2900000,13,7,165,5,3,0,1,0,0,0,0,0,1,0,0,0,0
1113,1550000,4,5,90,3,3,0,1,0,0,0,0,0,0,0,0,0,1
1114,6750000,1,6,217,5,1,0,1,0,0,0,0,0,0,0,0,0,1
1115,2900000,1,7,135,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1116,1200000,13,5,90,3,2,0,1,0,0,0,0,0,1,0,0,0,0
1117,2950000,18,4,155,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1118,3150000,0,7,200,6,7,0,1,0,0,0,0,0,1,0,0,0,0
1119,1850000,18,3,140,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1120,600000,18,4,100,4,4,0,1,0,0,0,0,0,1,0,0,0,0
1121,2725000,25,5,110,4,4,0,1,0,0,0,0,0,1,0,0,0,0
1122,1550000,25,5,120,4,5,0,1,0,0,0,0,0,1,0,0,0,0
1123,2469000,0,8,97,3,1,0,1,0,0,0,0,0,0,0,1,0,0
1124,1880000,3,5,150,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1125,1285000,0,4,125,4,1,0,1,0,0,0,0,0,0,0,0,0,1
1126,2850000,8,3,200,5,2,0,1,0,0,0,0,0,1,0,0,0,0
1127,399000,25,5,95,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1128,2600000,1,12,80,3,5,0,1,0,0,0,0,0,0,0,0,0,1
1129,2450000,0,5,165,5,4,0,1,0,0,0,0,0,1,0,0,0,0
1130,5250000,18,3,270,6,1,0,1,0,0,0,0,0,1,0,0,0,0
1131,850000,25,4,120,4,4,0,1,0,0,0,0,0,1,0,0,0,0
1132,540000,8,4,90,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1133,870000,8,4,65,3,4,0,1,0,0,0,0,0,1,0,0,0,0
1134,1850000,4,10,140,4,10,0,1,0,0,0,0,0,1,0,0,0,0
1135,2375000,0,5,220,5,4,0,1,0,0,0,0,0,1,0,0,0,0
1136,785000,25,4,110,3,4,0,1,0,0,0,0,0,1,0,0,0,0
1137,739000,25,5,120,4,1,0,1,0,0,0,0,0,0,0,1,0,0
1138,1325000,1,3,140,5,3,0,1,0,0,0,0,0,0,0,0,0,1
1139,1550000,25,5,90,3,5,0,1,0,0,0,0,0,1,0,0,0,0
1140,1250000,0,5,60,3,2,0,1,0,0,0,0,0,1,0,0,0,0
1141,2400000,8,7,88,3,1,0,1,0,0,0,0,0,0,0,0,0,1
1142,2900000,0,6,130,4,3,0,1,0,0,0,0,0,0,0,0,0,1
1143,1600000,3,5,165,4,4,0,1,0,0,0,0,0,1,0,0,0,0
1144,4600000,0,3,180,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1145,3200000,0,6,147,5,1,0,1,0,0,0,0,0,0,0,0,0,1
1146,1020000,0,4,129,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1147,2050000,0,15,60,2,3,0,1,0,0,0,0,0,0,0,0,0,1
1148,3825000,0,8,100,4,7,0,1,0,0,0,0,0,0,0,0,0,1
1149,6550000,8,6,140,5,2,0,1,0,0,0,1,0,0,0,0,0,0
1150,2900000,0,9,135,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1151,1100000,3,4,100,3,4,0,1,0,0,0,0,0,1,0,0,0,0
1152,799000,0,5,50,2,1,0,1,0,0,0,0,0,0,0,0,0,1
1153,875000,0,7,40,2,1,0,1,0,0,0,0,0,0,0,0,0,1
1154,1699000,8,6,220,5,5,0,1,0,0,0,0,0,1,0,0,0,0
1155,3729000,0,6,152,5,2,0,1,0,0,0,0,0,0,0,0,0,1
1156,3729000,0,6,152,5,2,0,1,0,0,0,0,0,0,0,0,0,1
1157,1450000,25,3,110,4,3,0,1,0,0,0,0,0,1,0,0,0,0
1158,2000000,18,3,100,4,3,0,0,1,0,1,0,0,0,0,0,0,0
1159,2499000,13,10,155,4,2,0,1,0,0,0,0,0,0,0,1,0,0
1160,879000,0,5,49,3,4,0,1,0,0,0,0,0,0,0,0,0,1
1161,750000,8,5,55,3,2,0,1,0,0,0,0,0,1,0,0,0,0
1162,775000,13,3,105,3,2,0,1,0,0,0,0,0,1,0,0,0,0
1163,1900000,8,2,125,3,2,0,1,0,0,0,0,0,1,0,0,0,0
1164,1200000,8,5,100,4,3,0,1,0,0,0,0,0,1,0,0,0,0
1165,775000,25,5,95,3,1,0,1,0,0,1,0,0,0,0,0,0,0
1166,1650000,8,3,105,3,2,0,1,0,0,0,0,0,1,0,0,0,0
1167,1540000,8,5,95,3,2,0,1,0,0,0,0,0,1,0,0,0,0
1168,1200000,8,4,90,3,2,0,1,0,0,0,0,0,1,0,0,0,0
1169,1270000,8,4,90,3,4,0,1,0,0,0,0,0,1,0,0,0,0
1170,1800000,0,7,120,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1171,1040000,25,5,90,3,4,0,1,0,0,0,0,0,1,0,0,0,0
1172,2050000,4,2,90,4,1,0,1,0,0,0,0,0,0,0,0,1,0
1173,2920000,25,11,220,6,11,0,1,0,0,0,0,0,0,0,1,0,0
1174,1600000,25,5,115,4,3,0,1,0,0,0,0,0,1,0,0,0,0
1175,1150000,8,4,110,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1176,1120000,25,5,75,3,5,0,1,0,0,0,0,0,1,0,0,0,0
1177,2900000,8,6,150,4,4,0,1,0,0,0,0,0,1,0,0,0,0
1178,2470000,4,14,130,4,10,0,1,0,0,0,0,0,1,0,0,0,0
1179,1765000,1,14,110,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1180,1250000,0,4,100,3,4,1,0,0,0,0,0,0,0,0,0,0,1
1181,1900000,0,5,135,4,3,0,1,0,0,0,0,0,1,0,0,0,0
1182,1200000,8,4,130,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1183,2600000,25,3,100,6,3,0,0,1,0,0,0,0,1,0,0,0,0
1184,2615000,8,7,130,4,4,0,1,0,0,0,0,0,0,0,1,0,0
1185,2615000,8,7,130,4,4,0,1,0,0,0,0,0,0,0,1,0,0
1186,1675000,8,3,140,9,3,0,0,1,0,0,0,0,1,0,0,0,0
1187,2070000,18,10,160,4,1,0,1,0,0,0,0,0,0,0,1,0,0
1188,450000,18,4,40,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1189,1650000,4,4,95,3,3,0,1,0,0,0,0,0,1,0,0,0,0
1190,570000,25,4,70,2,1,0,1,0,0,0,0,0,1,0,0,0,0
1191,1590000,8,3,250,7,3,0,1,0,0,0,0,0,1,0,0,0,0
1192,1250000,0,4,98,3,2,0,1,0,0,0,0,0,1,0,0,0,0
1193,3450000,25,2,220,5,2,0,0,1,0,1,0,0,0,0,0,0,0
1194,550000,25,4,90,3,4,0,1,0,0,0,0,0,1,0,0,0,0
1195,2080000,4,3,230,6,3,0,1,0,0,0,0,0,1,0,0,0,0
1196,850000,18,2,90,5,2,0,0,1,0,1,0,0,0,0,0,0,0
1197,3650000,4,3,190,6,3,1,0,0,0,0,0,0,0,0,0,0,1
1198,999000,0,5,60,3,3,0,1,0,0,0,0,0,0,0,0,0,1
1199,1460000,8,1,393,3,1,0,1,0,0,0,0,1,0,0,0,0,0
1200,1650000,13,4,120,4,4,0,1,0,0,0,0,0,1,0,0,0,0
1201,2600000,25,5,220,4,5,1,0,0,0,0,0,0,1,0,0,0,0
1202,990000,3,6,70,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1203,2180000,18,11,140,4,5,0,1,0,0,0,0,0,0,0,1,0,0
1204,1245000,13,5,135,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1205,1790000,8,3,110,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1206,720000,25,4,90,3,4,0,1,0,0,0,0,0,1,0,0,0,0
1207,650000,25,5,110,3,4,0,1,0,0,1,0,0,0,0,0,0,0
1208,870000,25,4,80,3,4,0,1,0,0,0,0,1,0,0,0,0,0
1209,1750000,13,7,115,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1210,1000000,25,5,130,4,4,0,1,0,0,0,0,0,0,0,1,0,0
1211,1050000,8,4,70,3,3,0,1,0,0,0,0,0,1,0,0,0,0
1212,2900000,8,5,240,8,5,1,0,0,0,0,0,0,1,0,0,0,0
1213,1000000,18,4,100,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1214,4850000,4,4,270,7,3,0,1,0,0,0,0,0,1,0,0,0,0
1215,4990000,13,4,250,8,4,0,1,0,0,0,0,0,1,0,0,0,0
1216,2250000,18,4,229,7,3,0,1,0,0,0,0,0,1,0,0,0,0
1217,1550000,8,4,152,5,3,0,1,0,0,0,0,0,1,0,0,0,0
1218,1350000,8,4,90,3,4,1,0,0,0,0,0,0,1,0,0,0,0
1219,840000,18,5,95,3,3,0,1,0,0,0,0,0,1,0,0,0,0
1220,1985000,25,5,150,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1221,2155000,8,5,128,4,3,0,1,0,0,0,0,0,1,0,0,0,0
1222,650000,25,5,85,3,2,0,1,0,0,1,0,0,0,0,0,0,0
1223,1475000,2,3,130,4,3,0,1,0,0,0,0,0,1,0,0,0,0
1224,2895000,0,6,220,6,6,1,0,0,0,0,0,0,0,0,0,0,1
1225,3400000,13,8,185,5,3,0,1,0,0,0,0,0,1,0,0,0,0
1226,1650000,0,3,140,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1227,1360000,8,3,140,4,3,0,1,0,0,0,0,0,1,0,0,0,0
1228,1350000,8,3,120,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1229,1800000,0,4,75,3,2,0,1,0,0,0,0,0,1,0,0,0,0
1230,2950000,8,6,140,4,4,0,1,0,0,0,0,0,1,0,0,0,0
1231,5250000,4,6,320,7,6,0,1,0,0,0,0,0,1,0,0,0,0
1232,1260000,0,4,130,4,4,0,1,0,0,0,0,0,1,0,0,0,0
1233,6950000,4,10,250,5,10,0,1,0,0,0,0,0,0,0,0,0,1
1234,1395000,0,3,110,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1235,1270000,0,4,92,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1236,350000,25,2,50,2,2,0,0,1,0,0,0,0,0,0,0,1,0
1237,885000,4,4,100,3,2,0,1,0,0,0,0,0,1,0,0,0,0
1238,425000,25,5,65,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1239,1160000,0,4,130,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1240,1229000,25,5,115,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1241,1250000,4,5,75,3,3,0,1,0,0,0,0,0,0,0,1,0,0
1242,1150000,8,3,110,4,2,0,1,0,0,0,0,0,1,0,0,0,0
1243,879000,25,4,95,3,3,0,1,0,0,0,0,0,1,0,0,0,0
1244,4500000,2,6,380,6,6,0,1,0,0,0,0,0,1,0,0,0,0
1245,3100000,8,5,114,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1246,2400000,0,5,130,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1247,520000,25,6,96,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1248,1100000,25,2,150,5,2,0,0,1,0,1,0,0,0,0,0,0,0
1249,1565000,25,3,83,3,2,0,1,0,0,0,0,0,1,0,0,0,0
1250,1890000,4,5,130,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1251,1690000,25,5,95,3,4,0,1,0,0,0,0,0,1,0,0,0,0
1252,2900000,0,5,140,4,1,0,1,0,0,0,0,0,0,0,0,0,1
1253,2200000,25,5,90,3,1,0,1,0,0,0,0,0,1,0,0,0,0
1254,2550000,3,10,140,4,8,0,1,0,0,0,0,0,1,0,0,0,0
1255,1380000,4,3,110,3,3,0,1,0,0,0,0,0,1,0,0,0,0
1256,950000,25,1,900,4,1,0,1,0,0,0,0,0,0,0,0,1,0
1257,4000000,0,5,220,5,1,0,1,0,0,0,0,0,1,0,0,0,0
1258,2100000,0,6,130,4,3,0,1,0,0,0,0,0,0,0,0,0,1
1259,1550000,13,3,115,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1260,2995000,8,2,130,4,1,0,1,0,0,0,0,0,1,0,0,0,0
1261,550000,25,5,75,3,5,0,1,0,0,0,0,0,1,0,0,0,0
1262,2490000,8,4,135,4,4,1,0,0,0,0,0,0,1,0,0,0,0
